title,organization,description,seller_rating,seller_completed_rating,seller_cancel_rate,minimum_join_amount,bid_step,start_price,start_price_log,duration_minutes,extension_seconds,start_hour,day_of_week,is_weekend,targeted_risk_type,description_style,review_status,auto_approve
Quyền thuê mặt bằng tầng trệt - có ảnh thật,Xưởng gỗ Gia Hưng,"quyền thuê mặt bằng tầng trệt, thời hạn theo hợp đồng dịch vụ. bàn giao theo đúng những món đang có tại điểm nhận. nhận hàng tại kho trong tuần. mình có quay video test ngắn. giá khởi điểm để vừa tầm",4.68,0.94,0.06,181054620.55,93838259.68,1464584205.64,21.104837,180,0,18,5,1,inconsistent_description,normal,manual_review,0
Máy nâng cơ RF thẩm mỹ - sẵn xem,Chủ tài sản cá nhân,"Đăng máy nâng cơ rf thẩm mỹ - sẵn xem, giá mở phiên vừa tầm, bên giữ hàng phản hồi nhanh. ảnh chụp tại kho, người mua xem thực tế rồi đặt cọc. mã trên thân và tên trong phiếu kho sẽ đối chiếu khi xem trực tiếp. ai cần chắc thì hẹn xem trước phiên cho tiện",4.32,0.86,0.02,26116933.73,4384208.87,210705222.94,19.165971,180,0,21,3,0,inconsistent_description,normal,manual_review,0
Shophouse khu thương mại - có ảnh thật,Trung tâm máy công trình cũ,"shophouse trong khu thương mại, quyền sử dụng theo hồ sơ bàn giao. hàng đang để ở kho, qua xem được trong giờ hành chính. điều kiện chuyển giao phụ thuộc bộ hồ sơ đang lưu ở ban quản lý. quyền sử dụng ghi theo hợp đồng hiện có, thời hạn xem tại văn phòng",4.45,0.63,0.15,95262387.86,57157432.72,9526238785.99,22.977316,360,180,17,5,1,ownership_or_usage_right_unclear,normal,manual_review,0
Máy bào cuốn Felder - có ảnh thật,Phòng vật tư thanh lý,"máy bào cuốn, bàn bào phẳng, motor hoạt động đều, moi don so bo, thong tin theo ben giao, phu kien nhu hinh, lay tai kho, xem ok thi dat gia, co test nguon roi Tuy nhiên phiên này chuyển manual_review vì một phần thông tin cốt lõi vẫn cần admin xác nhận; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 15h ngày 6.",4.46,0.89,0.02,29437847.79,7112984.79,636630390.35,20.2717,180,45,15,6,1,missing_information,messy,manual_review,0
Toyota Vios 2019,Thanh lý kho miền Nam,"xe 4 chỗ, odo khoảng 138 vạn km, đăng kiểm còn hạn, bàn giao xe và chìa khóa. đồ dùng rồi nhưng còn giữ gìn, nhìn ngoài dễ đánh giá hơn ảnh. phần chứng từ lưu ở bộ phận quản lý tài sản. giấy tờ bàn giao để cùng lô, hẹn xem sẽ mang ra đối chiếu",4.53,0.88,0.06,11395456.79,14837593.61,133557587.93,18.710043,20,180,20,2,0,document_risk,normal,manual_review,0
Yamaha Exciter 155 VVA,Cửa hàng Minh Phát,"xe côn tay, máy zin, đã thay nhớt gần đây. đã chạy thử chức năng cơ bản trong lúc kiểm kê. thông số chính được ghi theo tem máy và bảng bàn giao. giá và bước giá đặt theo mặt bằng thanh lý gần đây",4.6,0.89,0.05,27958188.41,7272487.54,209697752.15,19.161178,1440,60,18,5,1,missing_information,professional,manual_review,0
Máy điện tim 12 kênh GE,Kho thiết bị Bình An,Máy điện tim 12 kênh GE do Kho thiết bị Bình An đăng đấu giá. Bài viết có vẻ chuyên nghiệp nhưng chưa đủ căn cứ về tình trạng vận hành thực tế. Giá khởi điểm 48.771.818 được giữ lại để so với mặt bằng cùng nhóm. Nội dung này giữ văn phong nghiêm túc nhưng vẫn theo đúng trạng thái xét duyệt của mẫu.,4.58,0.87,0.08,3414000.0,1463000.0,48771817.99,17.702663,360,45,11,6,1,document_risk,legal,manual_review,0
Ghế tập tạ Matrix - sẵn xem,Phòng thiết bị bệnh viện tư,"ghế tập tạ, khung chắc, đệm còn dùng tốt Đơn vị bàn giao: Phòng thiết bị bệnh viện tư. Giá khởi điểm và bước giá được đặt theo giá trị tham khảo của tài sản cùng loại. Các thông tin chính đã khớp giữa title, category và mô tả tài sản.",4.38,0.95,0.09,26707608.6,18646820.69,286389034.8,19.472862,720,30,9,4,0,missing_information,professional,manual_review,0
Máy đo 3D CMM Mitutoyo,Cửa hàng Minh Phát,"Máy đo 3D CMM Mitutoyo có thông tin vận hành, phụ kiện chính và địa điểm kiểm tra. Mô tả khá kỹ thuật nhưng chưa có đủ căn cứ về tải thực tế, lịch bảo trì hoặc danh mục phụ kiện theo máy. người xem cần đối chiếu tại chỗ trước khi quyết định.",4.6,0.89,0.1,127291000.0,70717000.0,1414339502.82,21.069928,120,90,13,6,1,condition_unclear,professional,manual_review,0
Xe nâng điện Toyota 8FBN - full bộ,Công ty logistics Đông Dương,"xe nâng điện, bình còn dùng được, kèm sạc và càng tiêu chuẩn Đơn vị cung cấp thông tin: Công ty logistics Đông Dương. thông số kỹ thuật được ghi nhận từ nhãn thiết bị và hồ sơ quản lý nội bộ đối với tài sản có hồ sơ pháp lý, người mua xem bản scan và bản giấy tại buổi làm việc phần chứng từ lưu ở bộ phận quản lý tài sản hồ sơ bản scan xem trước, bản giấy đối chiếu tại văn phòng",3.99,0.63,0.16,1918545.59,1126725.19,28409117.73,17.162221,180,90,19,6,1,document_risk,legal,manual_review,0
Máy đo 3D CMM Mitutoyo,Xưởng cơ khí Thành Công,"máy đo 3D, bàn đá và đầu đo theo bộ Đơn vị cung cấp thông tin: Xưởng cơ khí Thành Công. đối với tài sản có hồ sơ pháp lý, người mua xem bản scan và bản giấy tại buổi làm việc tài sản được bàn giao theo hiện trạng và danh mục kèm biên bản mới bật thử nhanh lúc kiểm kê, người mua xem trực tiếp sẽ rõ hơn tình trạng ghi theo quan sát lúc mở kho và ảnh hiện tại",3.88,0.72,0.2,369920556.37,337394299.75,3030797784.5,21.832092,720,60,2,3,0,condition_unclear,legal,manual_review,0
Máy laser thẩm mỹ Lumenis - hồ sơ kèm theo,Đấu giá Việt Asset,"máy laser thẩm mỹ, phụ kiện theo danh sách bàn giao, may chay bt, test tai cho dc, may chay deu, phu kien nhu hinh, xem ok thi dat gia Tuy nhiên phiên này chuyển manual_review vì tỷ lệ tiền tham gia hoặc bước giá chưa hợp lý so với giá khởi điểm; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 18h ngày 6.",3.95,0.68,0.09,1473249.32,3317270.16,54136047.34,17.807011,180,20,18,6,1,price_anomaly,messy,manual_review,0
Bếp chiên nhúng đôi,Trung tâm máy công trình cũ,"bếp chiên nhúng đôi, gia de mo phien vua tam, xem ok thi dat gia, co test tai cho roi, nhan tai kho trong tuan, co anh that",4.16,0.68,0.08,29766739.58,6872800.59,244922726.75,19.316453,90,20,16,2,0,missing_information,messy,manual_review,0
Máy xúc đào Komatsu PC200 - có ảnh thật,Xưởng gỗ Gia Hưng,"máy xúc đào, giờ máy ghi theo đồng hồ, gầu và cabin theo hiện trạng, may chay bt, test tai cho dc, mới bật thử nhanh lúc kiểm kê, người mua xem trực tiếp sẽ rõ hơn, test tại chỗ trong thời gian hẹn xem, bên kho hỗ trợ cấp nguồn",3.93,0.69,0.21,62568223.45,68734976.18,1417387025.32,21.072081,90,0,18,3,0,condition_unclear,messy,manual_review,0
Trung tâm gia công Haas VF2 - hồ sơ kèm theo,Kho thu hồi thiết bị,"trung tâm gia công CNC, hành trình trục ghi theo bảng máy. mình đăng giúp bên kho, ai lấy thì hẹn trước để coi trực tiếp. tình trạng ghi theo quan sát lúc mở kho và ảnh hiện tại. mới bật thử nhanh lúc kiểm kê, người mua xem trực tiếp sẽ rõ hơn",3.66,0.8,0.15,170378798.93,46567087.89,1254766243.08,20.950215,25,90,7,4,0,condition_unclear,normal,manual_review,0
Cần cẩu mini Maeda,Cửa hàng dụng cụ Tân Lợi,"cần cẩu mini, chân chống hoạt động, giao tại công trường, dang de kho, ai can ib truoc, người mua nên qua xem rồi hỏi thêm phần mình cần, một số ảnh chi tiết để bên kho gửi thêm sau buổi xem, ib truoc de hen nguoi mo kho",3.48,0.71,0.12,61572528.65,25396404.37,321264315.06,19.587775,180,60,2,1,0,missing_information,messy,manual_review,0
Căn hộ chung cư 2 phòng ngủ - có ảnh thật,Cửa hàng dụng cụ Tân Lợi,"căn hộ 2 phòng ngủ, diện tích khoảng 85m2, khu vực quận ven trung tâm, may chay bt, test tai cho dc, hồ sơ bản scan xem trước, bản giấy đối chiếu tại văn phòng, giấy tờ bàn giao để cùng lô, hẹn xem sẽ mang ra đối chiếu, ib truoc de hen nguoi mo kho",3.63,0.56,0.22,3242603227.0,261860252.66,18061067947.29,23.617025,25,90,1,0,0,document_risk,messy,manual_review,0
Máy xúc đào Komatsu PC200 - có ảnh thật,Kho thiết bị Bình An,máy xúc đào komatsu pc200 - có ảnh thật đang để ở kho. mình đăng hơi vội nhưng thông tin chính đủ để xem hàng. phụ kiện theo ảnh. giá và bước giá đặt ở mức vừa phải. đã kiểm tra chức năng chính Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 18h ngày 3.,3.89,0.76,0.09,37452297.79,14125674.57,445128890.39,19.913874,120,0,18,3,0,seller_risk,messy,manual_review,0
Giường spa điện 3 motor - hồ sơ kèm theo,Kho thiết bị Bình An,"Đăng giường spa điện 3 motor - hồ sơ kèm theo, món này bên kho giữ gìn, thông tin chính ghi theo phiếu kiểm kê. quyền sử dụng hoặc điều kiện bàn giao xem theo phụ lục hợp đồng. quyền sử dụng hoặc điều kiện bàn giao xem theo phụ lục hợp đồng. ai cần chắc thì hẹn xem trước phiên cho tiện",4.73,0.85,0.08,409762.2,110605.34,3774862.5,15.143875,60,60,22,3,0,price_anomaly,normal,manual_review,0
Máy cắt dây EDM Sodick - sẵn xem,Công ty logistics Đông Dương,"máy cắt dây edm, bể và tủ điều khiển theo máy, may chay bt, test tai cho dc, một vài thông tin lấy từ người giữ kho, ảnh thực tế là căn cứ chính, mã trên thân và tên trong phiếu kho cần đối chiếu khi xem",3.91,0.79,0.19,888128920.14,296042973.38,1850268583.63,21.338597,20,60,13,1,0,inconsistent_description,messy,manual_review,0
Xe nâng điện Toyota 8FBN,Công ty logistics Đông Dương,"xe nâng điện, bình còn dùng được, kèm sạc và càng tiêu chuẩn. có ảnh hiện trạng, cần thêm góc nào thì nhắn trước. test tại chỗ trong thời gian hẹn xem, bên kho hỗ trợ cấp nguồn. mới bật thử nhanh lúc kiểm kê, người mua xem trực tiếp sẽ rõ hơn. ai rành món này qua xem sẽ dễ quyết hơn",4.27,0.96,0.04,33769958.6,43219876.67,562712700.34,20.14828,60,180,5,6,1,condition_unclear,normal,manual_review,0
Lô đất thổ cư 120m2,Chủ tài sản cá nhân,"Đăng lô đất thổ cư 120m2, ngoại hình nhìn ổn, có ảnh thật và có thể hẹn xem. hồ sơ bản scan xem trước, bản giấy đối chiếu tại văn phòng khi hẹn. hồ sơ bản scan xem trước, bản giấy đối chiếu tại văn phòng khi hẹn. ai cần chắc thì hẹn xem trước phiên cho tiện",4.85,0.83,0.06,2298351762.25,579828736.09,20239239055.52,23.730889,180,90,8,6,1,condition_unclear,normal,manual_review,0
Máy khoan bản lề tự động - có ảnh thật,Trung tâm máy công trình cũ,"máy khoan bản lề tự động - có ảnh thật, xem ok thi dat gia, co test tai cho roi, nhan tai kho trong tuan, phu kien nhu hinh, may chay deu Tuy nhiên phiên này chuyển manual_review vì chỉ số hoàn tất hoặc lịch sử giao dịch của người bán chưa đủ chắc; người tham gia có thể đối chiếu thêm trong lịch xem khoảng 14h ngày 4.",3.69,0.75,0.09,11434039.43,3599404.18,105130871.5,18.470717,60,60,14,4,0,seller_risk,messy,manual_review,0
Xe tải Isuzu QKR thùng kín - hồ sơ kèm theo,Xưởng gỗ Gia Hưng,"Xe tải Isuzu QKR thùng kín - hồ sơ kèm theo được mô tả ngoại hình gọn, vận hành ổn và có thể xem trực tiếp tại Xưởng gỗ Gia Hưng. Hồ sơ xe hoặc phạm vi giấy tờ bàn giao chưa nêu thành danh mục rõ ràng, vì vậy không nên auto approve dù seller có điểm tốt. người xem cần đối chiếu tại chỗ trước khi quyết định.",4.25,0.84,0.09,13308000.0,4436000.0,221802836.83,19.217299,120,60,15,3,0,document_risk,professional,manual_review,0
Xe tải Isuzu QKR thùng kín - có ảnh thật,Phòng thiết bị bệnh viện tư,"xe tải nhẹ, thùng kín, hồ sơ xe đi kèm khi bàn giao. đồ dùng rồi nhưng còn giữ gìn, nhìn ngoài dễ đánh giá hơn ảnh. một số ảnh chi tiết để bên kho gửi thêm sau buổi xem. số đo phụ và phụ kiện nhỏ sẽ chốt khi gom đủ tại kho",3.6,0.58,0.18,18464117.63,6126554.28,86222146.68,18.272438,90,0,23,1,0,missing_information,normal,manual_review,0
Bộ bàn ghế sân vườn teak - full bộ,Xưởng gỗ Gia Hưng,"Bộ bàn ghế sân vườn teak - full bộ do Xưởng gỗ Gia Hưng đăng đấu giá. Mô tả nhìn gọn gàng nhưng chưa nói rõ số lượng thực nhận và tình trạng từng món. Bài đăng do Xưởng gỗ Gia Hưng đưa lên, phần còn lại kiểm tra theo hồ sơ khi xem hàng. Nội dung này giữ văn phong nghiêm túc nhưng vẫn theo đúng trạng thái xét duyệt của mẫu.",4.27,0.86,0.03,2916000.0,1458000.0,36451456.9,17.411492,240,30,7,1,0,condition_unclear,professional,manual_review,0
Máy chạy bộ Life Fitness T5,Đội xe vận tải Long Hải,"máy chạy bộ phòng tập, băng tải còn đều, màn hình hiển thị tốt. giá để mở phiên, người mua tự cân theo nhu cầu. tên đơn vị trên tem và đơn vị bàn giao có thể cần đối chiếu lúc nhận. nguồn hàng ghi theo sổ kho, bản giấy xem trực tiếp khi hẹn",4.12,0.6,0.08,157710326.62,1971379.08,328563180.45,19.61024,180,60,9,2,0,unclear_origin,normal,manual_review,0
Giường bệnh điện 3 chức năng,Công ty logistics Đông Dương,"giường bệnh điện, remote nâng hạ hoạt động, bánh xe còn tốt. mình đăng giúp bên kho, ai lấy thì hẹn trước để coi trực tiếp. người mua tự chuẩn bị điều kiện sử dụng phù hợp sau khi nhận. thiết bị thuộc nhóm cần người có chuyên môn xem trực tiếp",3.84,0.71,0.07,3177531.3,3813037.56,635506260.4,20.269932,60,30,20,6,1,regulated_item_risk,normal,manual_review,0
Máy khoan tường Bosch GBH - full bộ,Văn phòng môi giới địa phương,"Máy khoan tường Bosch GBH - full bộ có mô tả tương đối đầy đủ về tình trạng và cách xem hàng. Dù vậy số lượng phụ kiện, kích thước hoặc phạm vi bàn giao vẫn chưa rõ ở vài điểm quan trọng. một vài chi tiết chỉ được xác nhận khi xem trực tiếp.",4.3,0.89,0.06,4086000.0,2600000.0,37149134.94,17.430451,120,90,20,2,0,condition_unclear,normal,manual_review,0
Tủ bảo quản vaccine,Đơn vị vận hành khu công nghiệp,"tủ bảo quản vaccine, nhiệt độ hiển thị ổn, kèm khay bên trong. đã chạy thử chức năng cơ bản trong lúc kiểm kê. kích thước và công suất có thể đối chiếu trực tiếp khi xem hàng. lô được đăng chung trong nhóm tài sản đang thanh lý nên tên mục có thể cần nhìn kỹ. ảnh chính thể hiện món bán, phần danh mục do người đăng chọn theo lô kho",3.91,0.56,0.16,3024731.75,1209892.7,604946350.6,20.22065,45,150,16,4,0,category_mismatch,professional,manual_review,0
